Market_Date,SPY_Close,SPY_High,SPY_Low,SPY_Open,SPY_Volume,VGT_Close,VGT_High,VGT_Low,VGT_Open,VGT_Volume,VIX Close,VIX High,VIX Low,VIX Open,VTI_Close,VTI_High,VTI_Low,VTI_Open,VTI_Volume,close,high,low,open,volume
9/27/12 0:00,144.64,144.97,143.51,143.89,112000000,73.93,74.05,72.83,72.97,106777,14.84,16.5,14.83,16.38,73.99,74.13,73.35,73.57,956883,3.43,3.5,3.34,3.36,19555184
9/28/12 0:00,143.97,144.56,143.46,144.09,151000000,73.4,74.15,73.27,73.69,108898,15.73,15.77,14.95,15.23,73.65,73.94,73.36,73.71,1397918,3.37,3.44,3.35,3.43,15558068
10/1/12 0:00,144.35,145.69,144.01,144.52,136000000,73.14,74.11,72.95,73.67,532606,16.32,16.53,15.13,16.03,73.78,74.47,73.63,73.99,1864039,3.28,3.41,3.26,3.39,25057348
10/2/12 0:00,144.5,145.15,143.83,144.92,113000000,73.34,73.61,72.75,73.43,151150,15.71,16.5,15.7,15.85,73.89,74.21,73.55,74.09,2135959,3.27,3.41,3.17,3.3,27052836
10/3/12 0:00,145.09,145.43,144.13,144.89,121000000,73.59,73.79,73.16,73.56,84201,15.43,16.02,15.13,15.63,74.16,74.34,73.67,74.06,1118760,3.12,3.29,3.1,3.28,27801384
10/4/12 0:00,146.13,146.34,145.44,145.64,124000000,73.76,73.89,73.22,73.63,103660,14.55,15.33,14.53,15.23,74.72,74.74,74.31,74.41,1614428,3.22,3.25,3.09,3.17,23236276
10/5/12 0:00,146.14,147.16,145.7,146.91,125000000,73.27,74.19,73.14,74.1,103182,14.33,14.78,13.67,13.68,74.7,75.25,74.47,75.05,1317303,3.22,3.28,3.17,3.24,11220486
10/8/12 0:00,145.64,146.12,145.31,145.6,78415560,72.48,73,72.35,72.87,193198,15.11,15.46,15.04,15.19,74.41,74.53,74.26,74.38,1128777,3.19,3.24,3.15,3.21,9901725
10/9/12 0:00,144.2,145.65,144.15,145.53,149000000,71.56,72.35,71.27,72.35,139479,16.37,16.4,15.18,15.28,73.66,74.41,73.64,74.36,4611511,3.25,3.26,3.15,3.18,19697444
10/10/12 0:00,143.28,144.32,143.09,144.18,124000000,71.19,71.58,71.06,71.43,116572,16.29,16.79,16.13,16.52,73.23,73.71,73.12,73.65,1263960,3.15,3.22,3.13,3.22,19234452
10/11/12 0:00,143.36,144.49,143.33,144.28,124000000,71.01,71.8,71,71.77,239813,15.59,15.8,15.31,15.33,73.34,73.88,73.33,73.8,1405763,3.2,3.24,3.13,3.19,18206638
10/12/12 0:00,142.89,143.95,142.58,143.46,124000000,71.1,71.42,70.88,71.01,108290,16.14,16.18,14.96,15.41,73.02,73.58,72.88,73.38,2111862,2.74,2.99,2.74,2.86,83877928
10/15/12 0:00,144.08,144.23,142.77,143.23,108000000,71.53,71.63,70.9,71.33,72360,15.27,16.21,15.23,16.05,73.62,73.68,72.94,73.17,948774,2.75,2.83,2.73,2.79,26746274
10/16/12 0:00,145.54,145.64,144.66,144.76,109000000,72.73,72.77,71.7,71.7,109149,15.22,15.23,14.5,14.84,74.38,74.41,73.9,73.95,2616278,2.68,2.78,2.66,2.77,38376716
10/17/12 0:00,146.2,146.32,145.42,145.64,129000000,72.21,72.48,71.83,72.15,95923,15.07,15.63,14.9,15.43,74.73,74.79,74.3,74.44,1265164,2.77,2.8,2.64,2.66,32952658
10/18/12 0:00,145.82,146.52,145.33,145.82,148000000,71.15,72.1,70.96,71.99,143862,15.03,15.5,14.68,15.25,74.58,74.87,74.31,74.57,1156860,2.62,2.78,2.6,2.76,35679404
10/19/12 0:00,143.39,145.56,143.05,145.55,186000000,69.55,70.96,69.47,70.96,232124,17.06,17.6,14.9,14.91,73.29,74.35,73.11,74.35,1466694,2.18,2.62,2.17,2.54,110000000
10/22/12 0:00,143.41,143.67,142.28,143.15,126000000,70.1,70.2,69.41,69.56,143545,16.62,17.98,16.62,17.44,73.29,73.42,72.73,73.19,1394018,2.1,2.23,2.09,2.23,37955872
10/23/12 0:00,141.42,142.06,140.83,141.86,192000000,69.41,70,69.19,69.5,203912,18.83,19.65,18.17,18.23,72.36,72.65,71.95,72.5,2302350,2.14,2.21,2.03,2.06,33501900
10/24/12 0:00,141.02,142.1,140.8,141.93,120000000,69.01,69.93,68.86,69.75,151105,18.33,18.67,17.93,18.22,72.16,72.73,72.04,72.63,1250349,2.08,2.22,2.06,2.17,37324316
10/25/12 0:00,141.43,142.28,140.57,142.02,134000000,68.9,69.6,68.59,69.52,149094,18.12,18.64,17.3,17.56,72.36,72.8,71.92,72.68,1092506,2.12,2.15,2.07,2.1,21983980
10/26/12 0:00,141.35,141.84,140.39,141.3,146000000,69.05,69.3,68.29,68.85,184234,17.81,18.64,17.52,18.03,72.28,72.54,71.8,72.3,1154797,2.07,2.14,2.06,2.13,16696060
10/31/12 0:00,141.35,142.03,140.68,141.85,103000000,68.63,69.24,68.5,69.04,251838,18.6,18.84,17.56,17.68,72.32,72.63,72,72.58,1373191,2.05,2.14,2.05,2.13,17433388
11/1/12 0:00,142.83,143.01,141.52,141.65,101000000,69.94,70.04,68.84,69.01,263856,16.69,17.79,16.45,17.77,73.23,73.27,72.45,72.54,1519093,2.14,2.14,2.05,2.07,21776876
11/2/12 0:00,141.56,143.72,141.41,143.68,138000000,68.95,70.19,68.9,70.19,124488,17.59,17.6,16.05,16.06,72.47,73.63,72.43,73.61,1467130,2.1,2.15,2.07,2.15,20725284
11/5/12 0:00,141.85,142.17,140.93,141.35,98378432,69.45,69.57,68.91,69.03,115298,18.42,18.7,18.13,18.33,72.7,72.82,72.2,72.39,1368142,2.11,2.12,2.06,2.1,21067408
11/6/12 0:00,142.96,143.52,142.13,142.28,107000000,69.89,70.33,69.68,69.78,132060,17.58,18.17,17.19,18.16,73.25,73.51,72.82,72.9,1066632,2.07,2.14,2.06,2.12,24032170
11/7/12 0:00,139.72,141.68,139.06,141.66,264000000,68.05,69.24,67.81,69.1,283808,19.08,19.4,17.62,17.72,71.61,72.63,71.28,72.62,4727214,2.01,2.1,2.01,2.07,30029192
11/8/12 0:00,138.04,140.41,137.93,139.7,182000000,67.09,68.53,67.09,68.34,575146,18.49,18.69,17.96,18.69,70.7,71.92,70.7,71.6,1926021,1.98,2.06,1.96,2.03,35841464
11/9/12 0:00,138.16,139.44,137.55,137.62,201000000,67.42,68.05,67,67.01,223151,18.61,18.81,17.67,18.8,70.77,71.72,70.48,70.54,1974105,2.03,2.07,1.97,2,39582656
11/12/12 0:00,138.27,138.81,137.96,138.59,97677408,67.2,67.67,66.94,67.66,107903,16.68,18.15,16.45,18.15,70.81,71.1,70.68,70.99,3436500,1.99,2.06,1.99,2.04,15959020
11/13/12 0:00,137.79,139.25,137.36,137.54,123000000,66.79,67.36,66.44,66.62,180274,16.65,17.38,16.12,17.36,70.54,71.27,70.36,70.45,1497403,2.09,2.35,1.97,1.98,60092044
11/14/12 0:00,135.93,138.43,135.62,138.21,192000000,66.08,67.27,65.97,67.07,198006,17.92,18.05,15.93,16.32,69.55,70.87,69.37,70.78,3587611,1.93,2.05,1.92,2.04,40052600
11/15/12 0:00,135.7,136.49,135.18,135.98,178000000,65.71,66.33,65.51,66.11,295399,17.99,18.64,17.62,17.74,69.37,69.79,69.07,69.5,2332065,1.87,1.93,1.86,1.93,20269968
11/16/12 0:00,136.37,136.64,134.7,135.9,239000000,65.98,66.13,64.81,65.77,187049,16.41,18.5,16.41,17.65,69.75,69.91,68.9,69.47,1807155,1.86,1.9,1.81,1.87,23510576
11/19/12 0:00,139.13,139.15,136.41,137.9,151000000,67.76,67.8,66.64,66.7,162386,15.24,15.98,15.1,15.88,71.19,71.2,70.54,70.57,2239686,1.92,1.95,1.89,1.9,18773928
11/20/12 0:00,139.19,139.42,138.08,138.91,120000000,67.43,67.77,66.87,67.71,170288,15.08,15.65,15.06,15.11,71.27,71.34,70.71,71.1,2151197,1.88,1.92,1.86,1.92,11637861
11/21/12 0:00,139.45,139.57,139.03,139.31,81710736,67.76,67.87,67.42,67.52,113654,15.31,15.43,14.77,14.96,71.45,71.48,71.18,71.3,1144603,1.87,1.92,1.86,1.89,7525766
11/23/12 0:00,141.35,141.4,140.04,140.13,65409144,68.82,68.82,68.02,68.02,69066,15.14,15.26,15,15,72.38,72.38,71.73,71.77,787890,1.95,1.97,1.92,1.92,8567478
11/26/12 0:00,141.05,141.36,140.19,140.65,100000000,69.28,69.29,68.56,68.64,221867,15.5,15.84,15.47,15.63,72.29,72.29,71.82,72.06,1698442,1.87,1.97,1.84,1.96,30192582
11/27/12 0:00,140.33,141.39,140.24,140.91,129000000,69.02,69.47,68.88,69.35,150663,15.92,15.93,15.01,15.3,71.91,72.44,71.89,72.17,1655526,1.88,1.89,1.85,1.87,22739740
11/28/12 0:00,141.46,141.54,139,139.76,177000000,69.51,69.54,68.2,68.58,176021,15.51,16.98,15.47,16.43,72.48,72.51,71.24,71.65,1733097,1.96,1.99,1.86,1.88,27471844
11/29/12 0:00,142.12,142.51,141.37,141.99,151000000,69.84,70.12,69.58,69.85,166993,15.06,15.51,15.02,15.21,72.9,73.05,72.5,72.82,3237058,2.04,2.12,2.01,2.01,42800084
11/30/12 0:00,142.16,142.42,141.66,142.14,137000000,69.72,70,69.51,69.96,222006,15.87,16.17,14.89,15.26,72.88,73.02,72.66,72.91,1773762,2.2,2.22,2.11,2.16,66904504
12/3/12 0:00,141.45,142.92,141.34,142.8,125000000,69.55,70.29,69.51,70.24,184678,16.64,16.69,15.76,15.81,72.56,73.29,72.51,73.27,1671147,2.36,2.46,2.26,2.28,70160800
12/4/12 0:00,141.25,141.87,140.87,141.44,128000000,69.49,69.63,69.07,69.5,124005,17.12,17.37,16.38,16.66,72.46,72.78,72.26,72.58,1325585,2.26,2.48,2.21,2.48,52176224
12/5/12 0:00,141.5,142.16,140.37,141.37,147000000,68.78,69.39,68.32,69.39,353987,16.46,17.53,16.27,16.95,72.6,72.91,72.04,72.58,1913698,2.29,2.32,2.25,2.3,20381248
12/6/12 0:00,141.98,142.04,141.16,141.37,103000000,69.24,69.45,68.3,68.63,320801,16.58,16.85,16.31,16.59,72.83,72.86,72.43,72.54,1272913,2.34,2.39,2.27,2.33,22223404
12/7/12 0:00,142.42,142.69,141.67,142.53,109000000,68.92,69.68,68.66,69.56,237692,15.9,16.65,15.73,16.12,73.04,73.19,72.69,73.11,1845687,2.36,2.39,2.29,2.38,34204620
12/10/12 0:00,142.47,142.81,142.15,142.21,98840664,69.19,69.5,68.78,68.78,215656,16.05,16.47,15.96,16.47,73.13,73.27,72.95,72.99,1318415,2.32,2.39,2.31,2.35,10018955
12/11/12 0:00,143.44,144.11,142.99,143.06,153000000,70.19,70.51,69.61,69.7,202629,15.57,16.01,15.42,15.94,73.59,73.92,73.4,73.44,2300622,2.33,2.36,2.3,2.34,14751251
12/12/12 0:00,143.51,144.55,143.31,144,146000000,69.89,70.53,69.72,70.53,146483,15.95,16.09,15.41,15.6,73.62,74.14,73.53,73.94,2046113,2.37,2.44,2.36,2.37,24567244
12/13/12 0:00,142.63,143.83,142.28,143.42,136000000,69.38,70.17,69.11,69.72,142155,16.56,16.67,15.71,15.87,73.2,73.79,73,73.6,2235567,2.41,2.44,2.38,2.4,25069776
12/14/12 0:00,142.11,142.58,141.88,142.32,138000000,68.78,69.11,68.51,68.92,197746,17,17.15,16.61,16.68,72.89,73.18,72.8,73.02,1810601,2.39,2.44,2.39,2.43,16559323
12/17/12 0:00,143.77,143.85,142.43,142.47,144000000,69.67,69.67,68.71,68.71,252879,16.34,17.2,16.21,17.2,73.8,73.8,73.05,73.12,3289763,2.46,2.46,2.39,2.41,15274489
12/18/12 0:00,145.37,145.5,143.79,144,178000000,70.84,70.91,69.81,70.06,377797,15.57,16.43,15.46,16.39,74.66,74.71,73.8,73.94,3438881,2.52,2.53,2.47,2.5,26636242
12/19/12 0:00,144.29,145.58,144.24,145.53,151000000,70.61,71.17,70.59,70.95,272438,17.36,17.46,16.04,16.05,74.2,74.88,74.17,74.84,3682355,2.52,2.57,2.49,2.55,20588044
12/20/12 0:00,145.12,145.14,143.98,144.38,168000000,69.81,69.95,69.36,69.85,166608,17.67,17.96,17.11,17.26,74.06,74.07,73.48,73.72,4600919,2.4,2.53,2.37,2.53,24819308
12/21/12 0:00,142.79,144.09,141.94,142.17,246000000,69.22,69.27,68.65,68.98,320715,17.84,19.93,17.76,19.85,73.43,73.54,72.97,73.02,4402420,2.59,2.59,2.25,2.33,40778032
12/24/12 0:00,142.35,142.56,142.19,142.48,53874548,68.96,69.16,68.86,69.09,118753,17.84,18.66,17.84,18.46,73.18,73.26,73.1,73.2,1430529,2.48,2.57,2.47,2.54,9625363
12/26/12 0:00,141.75,142.71,141.35,142.64,107000000,68.57,69.26,68.36,69,192304,19.48,19.63,18.61,18.71,72.83,73.35,72.68,73.32,2479522,2.43,2.53,2.42,2.49,12797956
12/27/12 0:00,141.56,142.08,139.92,141.79,168000000,68.47,68.64,67.58,68.52,280108,19.47,20.9,19.11,19.39,72.77,73.02,71.94,72.88,3277481,2.39,2.43,2.34,2.42,18493396
12/28/12 0:00,140.03,141.42,139.87,140.64,149000000,67.73,68.44,67.71,68.16,248803,22.72,23.23,19.94,20.32,71.98,72.68,71.97,72.33,3619439,2.28,2.36,2.25,2.3,26218696
12/31/12 0:00,142.41,142.56,139.54,139.66,244000000,69.11,69.3,67.59,67.67,417705,18.02,22.72,17.88,22.14,73.28,73.31,71.82,71.88,8360211,2.4,2.42,2.28,2.29,20698696
1/2/13 0:00,146.06,146.15,144.73,145.11,192000000,71.24,71.25,70.57,70.69,311450,14.68,15.93,14.6,15.24,75.14,75.15,74.5,74.53,5037791,2.53,2.57,2.45,2.55,27214748
1/3/13 0:00,145.73,146.37,145.34,145.99,145000000,70.82,71.47,70.59,71.33,385624,14.56,14.92,14.24,14.77,75.03,75.37,74.84,75.12,2634581,2.49,2.59,2.46,2.52,24966892
1/4/13 0:00,146.37,146.61,145.67,145.97,117000000,70.51,70.84,70.27,70.84,186614,13.83,14.31,13.64,14.23,75.43,75.52,74.99,75.14,2515007,2.59,2.59,2.49,2.51,22054192
1/7/13 0:00,145.97,146.44,145.43,145.85,110000000,70.4,70.59,70.02,70.18,210728,13.79,14.53,13.71,14.53,75.21,75.28,74.95,75.18,2511151,2.67,2.7,2.6,2.61,25575174
1/8/13 0:00,145.55,145.91,144.98,145.71,121000000,70.22,70.59,69.83,70.36,598362,13.62,14.29,13.62,13.88,75.01,75.18,74.7,75.11,1407877,2.67,2.76,2.64,2.72,29147454
1/9/13 0:00,145.92,146.32,145.64,145.87,90745584,70.46,70.57,70.26,70.33,232380,13.81,13.93,13.22,13.32,75.24,75.41,75.11,75.19,1421860,2.63,2.72,2.6,2.7,16675087
1/10/13 0:00,147.08,147.09,145.97,146.73,131000000,70.78,70.99,70.12,70.92,241505,13.49,13.88,13.33,13.33,75.76,75.77,75.22,75.62,1404894,2.62,2.7,2.61,2.69,19435168
1/11/13 0:00,147.07,147.15,146.61,147.04,114000000,71.04,71.09,70.73,70.79,159542,13.36,13.79,13.22,13.55,75.77,75.8,75.51,75.76,1248485,2.67,2.68,2.55,2.63,20039372
1/14/13 0:00,146.97,147.07,146.43,146.89,89567104,70.63,70.8,70.29,70.53,253915,13.52,13.85,13.41,13.66,75.69,75.8,75.44,75.75,2745051,2.64,2.7,2.62,2.68,17305004
1/15/13 0:00,147.07,147.21,146.2,146.29,93172560,70.28,70.29,69.9,70.2,310903,13.55,13.99,13.33,13.97,75.83,75.89,75.34,75.4,1109099,2.68,2.7,2.6,2.62,23696312
1/16/13 0:00,147.05,147.28,146.61,146.77,105000000,70.63,70.9,70.23,70.34,160725,13.42,13.76,13.2,13.7,75.77,75.91,75.59,75.68,1211404,2.72,2.76,2.63,2.67,31384612
1/17/13 0:00,148,148.42,147.14,147.7,134000000,71.01,71.23,70.91,70.97,165019,13.57,13.7,13.16,13.45,76.29,76.5,76,76.11,1534789,2.74,2.78,2.71,2.76,17872144
1/18/13 0:00,148.33,148.49,147.43,147.97,170000000,70.77,70.79,70.42,70.72,144428,12.46,13.53,12.29,13.52,76.5,76.54,76.04,76.32,2173708,2.46,2.68,2.43,2.65,41786156
1/22/13 0:00,149.13,149.13,147.98,148.33,112000000,70.93,70.93,70.37,70.83,247197,12.43,13.32,12.43,13.28,76.9,76.9,76.33,76.5,3583897,2.45,2.54,2.43,2.52,35142988
1/23/13 0:00,149.37,149.5,148.86,149.13,105000000,71.7,71.95,71.42,71.42,314388,12.46,12.67,12.3,12.67,76.99,77.08,76.78,76.93,2295163,2.73,2.75,2.59,2.62,69200440
1/24/13 0:00,149.41,150.14,149.01,149.15,146000000,70.58,71.19,70.41,70.57,354080,12.69,13.5,12.4,12.73,77.08,77.44,76.86,76.92,5386731,2.79,2.84,2.67,2.7,32503580
1/25/13 0:00,150.25,150.25,149.37,149.88,147000000,70.75,71.17,70.62,70.83,213043,12.89,12.99,12.5,12.63,77.51,77.53,77.12,77.38,2997058,2.85,2.93,2.82,2.84,33659632
1/28/13 0:00,150.07,150.33,149.51,150.29,113000000,70.99,71.27,70.77,70.86,195550,13.57,13.91,13.29,13.29,77.44,77.61,77.15,77.6,1634073,2.82,2.92,2.78,2.89,23636664
1/29/13 0:00,150.66,150.85,149.67,149.77,106000000,70.74,70.89,70.32,70.8,202691,13.31,13.88,13.04,13.87,77.7,77.77,77.24,77.34,2279301,2.74,2.86,2.69,2.86,20080404
1/30/13 0:00,150.07,150.94,149.93,150.64,137000000,70.63,71.04,70.44,70.8,163070,14.32,14.33,13.6,13.64,77.39,77.83,77.27,77.69,2074184,2.65,2.78,2.63,2.75,19781188
1/31/13 0:00,149.7,150.38,149.6,149.89,109000000,70.64,71.26,70.54,70.71,562655,14.28,14.43,14.04,14.43,77.25,77.5,77.15,77.33,2611291,2.6,2.71,2.45,2.7,27852344
2/1/13 0:00,151.24,151.42,150.39,150.65,131000000,71.43,71.54,70.85,71.11,187493,12.9,13.38,12.72,13.37,78,78.11,77.61,77.78,2549920,2.6,2.68,2.57,2.63,18808544
2/4/13 0:00,149.54,151.27,149.43,150.32,159000000,70.34,71.29,70.27,71.06,242124,14.67,14.75,13.8,14,77.18,77.72,77.13,77.64,2457618,2.52,2.64,2.52,2.63,15383334
2/5/13 0:00,151.05,151.48,150.29,150.35,114000000,71.28,71.47,70.52,70.72,213693,13.72,14.21,13.39,14.21,77.91,78.11,77.54,77.62,1609726,2.6,2.6,2.49,2.55,12440324
2/6/13 0:00,151.16,151.26,150.41,150.52,139000000,71.26,71.51,70.91,70.99,286588,13.41,14.08,13.34,14.06,78.05,78.06,77.6,77.68,1739446,2.6,2.64,2.56,2.59,8831173
2/7/13 0:00,150.96,151.35,149.86,151.21,162000000,71.28,71.63,70.51,71.32,169875,13.5,14.41,13.43,13.47,77.91,78.13,77.36,78.05,2260093,2.57,2.63,2.56,2.61,6780147
2/8/13 0:00,151.8,151.89,151.22,151.22,103000000,71.99,72.1,71.54,71.54,262564,13.02,13.2,12.89,13.2,78.38,78.38,78.01,78.03,4399067,2.59,2.6,2.58,2.58,5977958
2/11/13 0:00,151.77,151.9,151.39,151.74,73774928,72.06,72.14,71.78,71.97,317823,12.94,13.42,12.91,13.37,78.34,78.39,78.14,78.36,2112681,2.67,2.7,2.59,2.59,22416540
2/12/13 0:00,152.02,152.3,151.61,151.78,65392612,71.79,72.14,71.73,71.93,256631,12.64,13.13,12.63,12.82,78.47,78.6,78.28,78.34,1568551,2.77,2.78,2.69,2.71,13678742
2/13/13 0:00,152.15,152.61,151.72,152.33,82322560,71.77,72,71.52,71.91,146378,12.98,13.19,12.67,12.88,78.58,78.79,78.34,78.68,1346478,2.75,2.83,2.73,2.81,11496612
2/14/13 0:00,152.29,152.47,151.52,151.69,80834208,71.92,72.03,71.41,71.44,109746,12.66,13.32,12.64,13.3,78.68,78.75,78.28,78.35,1287478,2.75,2.75,2.69,2.74,13295961
2/15/13 0:00,152.11,152.59,151.55,152.43,215000000,71.86,72.18,71.66,72.01,151616,12.46,12.89,12.24,12.47,78.59,78.83,78.32,78.75,1248363,2.71,2.79,2.7,2.77,10718782
2/19/13 0:00,153.25,153.28,152.16,152.37,95105392,72.28,72.32,71.9,71.99,167803,12.31,12.85,12.08,12.81,79.14,79.16,78.71,78.71,1762924,2.82,2.82,2.73,2.75,19819124
2/20/13 0:00,151.34,153.19,151.26,153.14,161000000,71.17,72.31,71.15,72.31,186867,14.68,14.68,12.32,12.32,78.09,79.13,78.08,79.11,2507558,2.7,2.84,2.68,2.84,21386844
2/21/13 0:00,150.42,151.42,149.94,150.96,183000000,70.42,70.96,70.11,70.96,279551,15.22,16.21,14.67,14.68,77.56,77.89,77.25,77.89,2641268,2.6,2.69,2.52,2.69,30784544
2/22/13 0:00,151.89,151.89,150.49,151.15,106000000,71.24,71.29,70.67,70.93,126966,14.17,15.02,14.16,14.6,78.31,78.31,77.77,77.92,1833141,2.61,2.67,2.55,2.64,20254112
2/25/13 0:00,149,152.86,149,152.63,246000000,70.19,71.87,70.16,71.64,131918,18.99,19.28,13.57,13.69,76.87,78.78,76.85,78.68,1979344,2.53,2.65,2.53,2.64,16946508
2/26/13 0:00,150.02,150.2,148.73,149.72,187000000,70.57,70.68,69.97,70.44,179082,16.87,18.23,16.75,17.5,77.36,77.44,76.67,77.19,2505679,2.46,2.55,2.44,2.54,17584714
2/27/13 0:00,151.91,152.33,149.76,149.89,151000000,71.18,71.55,70.41,70.52,269104,14.73,16.6,14.42,16.57,78.31,78.53,77.26,77.27,1442467,2.53,2.55,2.45,2.48,10656179
2/28/13 0:00,151.61,152.87,151.41,151.9,127000000,71.01,71.56,71.01,71.14,162486,15.51,15.6,14.16,15,78.24,78.81,78.13,78.31,1569286,2.49,2.57,2.48,2.56,11380341
3/1/13 0:00,152.11,152.34,150.41,151.09,171000000,71.13,71.24,70.24,70.78,167216,15.36,16.82,15.14,16.1,78.42,78.5,77.51,77.96,1884737,2.42,2.51,2.42,2.5,19690304
3/4/13 0:00,152.92,152.92,151.52,151.76,99010160,71.27,71.29,70.72,70.86,127900,14.01,16.16,14.01,16.16,78.78,78.78,78.1,78.24,1418035,2.4,2.45,2.36,2.44,14576980
3/5/13 0:00,154.29,154.7,153.64,153.66,122000000,72.33,72.44,71.66,71.66,187989,13.48,13.66,13.24,13.44,79.57,79.72,79.1,79.15,1854982,2.43,2.47,2.4,2.45,13958813
3/6/13 0:00,154.5,154.92,154.16,154.84,94469848,72.31,72.59,72.2,72.59,196000,13.53,13.77,13.17,13.18,79.69,79.89,79.52,79.84,2044933,2.43,2.46,2.4,2.45,10841975
3/7/13 0:00,154.78,154.98,154.52,154.7,86101312,72.62,72.69,72.28,72.35,186742,13.06,13.56,13.03,13.45,79.88,79.95,79.72,79.8,1563948,2.55,2.57,2.43,2.44,21089752
3/8/13 0:00,155.44,155.65,154.66,155.46,123000000,72.71,72.92,72.42,72.9,192175,12.59,13.3,12.49,12.67,80.27,80.36,79.82,80.23,1987322,2.56,2.64,2.52,2.57,11332708
3/11/13 0:00,156.03,156.04,155.13,155.33,83746704,72.92,72.96,72.38,72.54,185084,11.56,12.34,11.5,12.31,80.5,80.53,80.09,80.19,1610002,2.59,2.6,2.51,2.57,13395463
3/12/13 0:00,155.68,156.1,155.21,155.92,106000000,72.59,72.83,72.24,72.7,189349,12.27,12.93,11.74,11.79,80.36,80.57,80.12,80.47,1506418,2.61,2.63,2.57,2.59,9511082
3/13/13 0:00,155.91,156.12,155.23,155.76,92550856,72.6,72.83,72.28,72.65,110871,11.83,12.55,11.79,12.18,80.51,80.61,80.15,80.37,1021895,2.6,2.63,2.57,2.62,7489664
3/14/13 0:00,156.73,156.8,155.91,156.31,126000000,73.13,73.2,72.94,72.95,202238,11.3,11.75,11.05,11.7,80.96,80.99,80.68,80.72,1328113,2.63,2.63,2.58,2.62,9228130
3/15/13 0:00,155.83,156.04,155.31,155.85,139000000,72.87,73.19,72.67,73.08,186763,11.3,11.99,11.21,11.52,80.87,80.97,80.6,80.9,1850611,2.6,2.62,2.58,2.6,15805090
3/18/13 0:00,154.97,155.64,154.2,154.34,127000000,72.76,73.06,72.02,72.19,167759,13.36,13.64,12.57,13.47,80.43,80.77,80,80.14,1983377,2.65,2.68,2.55,2.59,12998002
3/19/13 0:00,154.61,155.51,153.59,155.3,168000000,72.53,73.11,71.95,72.96,185673,14.39,15.4,12.92,13.03,80.21,80.72,79.69,80.6,1522477,2.67,2.7,2.62,2.66,19317178
3/20/13 0:00,155.69,155.95,155.26,155.52,114000000,73.03,73.13,72.71,72.92,221045,12.67,13.18,12.3,13.18,80.81,80.93,80.56,80.65,1475817,2.75,2.75,2.69,2.7,13508463
3/21/13 0:00,154.36,155.64,154.1,154.76,129000000,72.11,72.45,71.97,72.35,172570,13.99,14.21,12.62,13.07,80.16,80.61,79.99,80.34,1418886,2.64,2.75,2.63,2.73,17024520
3/22/13 0:00,155.6,155.6,154.73,154.85,111000000,72.46,72.61,72.21,72.37,121105,13.57,13.85,13.19,13.34,80.29,80.32,79.97,80.03,1648168,2.54,2.67,2.53,2.66,18524092
3/25/13 0:00,154.95,156.27,154.35,156.01,151000000,72.31,72.95,72.02,72.75,187617,13.74,14.61,12.39,12.85,80.02,80.7,79.72,80.55,2905635,2.51,2.6,2.49,2.57,11266049
3/26/13 0:00,156.19,156.23,155.42,155.59,86856544,72.77,72.78,72.48,72.51,133265,12.77,13.21,12.69,12.95,80.62,80.63,80.24,80.34,1322817,2.54,2.54,2.5,2.52,6330245
3/27/13 0:00,156.19,156.25,155,155.26,99950528,72.67,72.74,72.09,72.29,145603,13.15,13.97,12.97,13.72,80.68,80.71,80.01,80.16,2494137,2.55,2.62,2.5,2.5,5903148
3/28/13 0:00,156.67,156.85,155.75,156.09,103000000,72.9,72.93,72.41,72.63,168971,12.7,13.07,12.54,12.91,80.96,81.02,80.58,80.67,1897616,2.55,2.57,2.52,2.55,4877999
4/1/13 0:00,156.05,156.91,155.67,156.59,99194040,72.13,72.91,71.93,72.85,176813,13.58,14.05,13.26,13.46,80.53,81.06,80.32,80.95,3097554,2.44,2.57,2.42,2.54,14465380
4/2/13 0:00,156.82,157.21,156.37,156.61,102000000,72.23,72.66,72.06,72.37,192130,12.78,13.18,12.76,13.11,80.77,81.04,80.54,80.86,2480868,2.39,2.45,2.38,2.45,11427392
4/3/13 0:00,155.23,157.03,154.82,156.91,154000000,71.68,72.47,71.51,72.38,201124,14.21,14.66,12.62,12.65,79.89,80.88,79.68,80.82,2266022,2.32,2.41,2.32,2.4,14485712
4/4/13 0:00,155.86,156.17,155.09,155.43,132000000,71.6,71.7,71.24,71.64,260667,13.89,14.79,13.89,14.1,80.24,80.33,79.82,80.01,1317801,2.33,2.37,2.32,2.34,11177694
4/5/13 0:00,155.16,155.35,153.77,153.95,160000000,70.95,71.04,70.28,70.61,305429,13.92,15.65,13.86,15.64,79.96,80.01,79.14,79.26,1533466,2.29,2.31,2.28,2.3,13726635
4/8/13 0:00,156.21,156.22,154.75,155.27,86571104,71.19,71.19,70.64,70.94,134583,13.19,14.5,13.19,14.04,80.45,80.47,79.73,80,1927447,2.59,2.61,2.26,2.31,44767724
4/9/13 0:00,156.75,157.32,155.98,156.5,102000000,71.73,71.93,71.08,71.42,137539,12.84,13.68,12.75,13.11,80.68,80.99,80.34,80.6,1178268,2.63,2.63,2.44,2.58,33886532
4/10/13 0:00,158.67,158.87,157.13,157.17,136000000,73.1,73.2,71.81,72.02,188639,12.36,12.88,12.32,12.66,81.72,81.8,80.87,80.88,2209439,2.61,2.66,2.57,2.65,20691220
